state,year,sex,pluarlity,age,births
Utah,2016,Male,Twin,20-24 years,109
Utah,2016,Male,Twin,25-29 years,309
Utah,2016,Male,Twin,30-34 years,312
Utah,2016,Male,Twin,35-39 years,175
Utah,2016,Male,Twin,40-44 years,26
Utah,2017,Female,Single,15-19 years,860
Utah,2017,Female,Single,20-24 years,4734
Utah,2017,Female,Single,25-29 years,7746
Utah,2017,Female,Single,30-34 years,5944
Utah,2017,Female,Single,35-39 years,2755
Utah,2017,Female,Single,40-44 years,502
Utah,2017,Female,Single,45-49 years,34
Utah,2017,Female,Twin,20-24 years,118
Utah,2017,Female,Twin,25-29 years,262
Utah,2017,Female,Twin,30-34 years,273
Utah,2017,Female,Twin,35-39 years,154
Utah,2017,Female,Twin,40-44 years,21
Utah,2017,Female,Triplet,25-29 years,10
Utah,2017,Female,Triplet,35-39 years,10
Utah,2017,Male,Single,15-19 years,917
Utah,2017,Male,Single,20-24 years,5195
Utah,2017,Male,Single,25-29 years,8132
Utah,2017,Male,Single,30-34 years,6561
Utah,2017,Male,Single,35-39 years,2838
Utah,2017,Male,Single,40-44 years,570
Utah,2017,Male,Single,45-49 years,31
Utah,2017,Male,Twin,15-19 years,17
Utah,2017,Male,Twin,20-24 years,91
Utah,2017,Male,Twin,25-29 years,263
Utah,2017,Male,Twin,30-34 years,307
Utah,2017,Male,Twin,35-39 years,144
Utah,2017,Male,Twin,40-44 years,29
Utah,2017,Male,Triplet,25-29 years,18
Utah,2018,Female,Single,15-19 years,750
Utah,2018,Female,Single,20-24 years,4668
Utah,2018,Female,Single,25-29 years,7544
Utah,2018,Female,Single,30-34 years,5963
Utah,2018,Female,Single,35-39 years,2701
Utah,2018,Female,Single,40-44 years,554
Utah,2018,Female,Single,45-49 years,34
Utah,2018,Female,Twin,20-24 years,104
Utah,2018,Female,Twin,25-29 years,213
Utah,2018,Female,Twin,30-34 years,273
Utah,2018,Female,Twin,35-39 years,137
Utah,2018,Female,Twin,40-44 years,22
Utah,2018,Female,Triplet,35-39 years,10
Utah,2018,Male,Single,15-19 years,836
Utah,2018,Male,Single,20-24 years,5021
Utah,2018,Male,Single,25-29 years,7931
Utah,2018,Male,Single,30-34 years,6107
Utah,2018,Male,Single,35-39 years,2898
Utah,2018,Male,Single,40-44 years,532
Utah,2018,Male,Single,45-49 years,32
Utah,2018,Male,Twin,15-19 years,11
Utah,2018,Male,Twin,20-24 years,125
Utah,2018,Male,Twin,25-29 years,260
Utah,2018,Male,Twin,30-34 years,266
Utah,2018,Male,Twin,35-39 years,127
Utah,2018,Male,Twin,40-44 years,24
Utah,2018,Male,Triplet,30-34 years,16
Utah,2019,Female,Single,15-19 years,709
Utah,2019,Female,Single,20-24 years,4572
Utah,2019,Female,Single,25-29 years,7567
Utah,2019,Female,Single,30-34 years,5910
Utah,2019,Female,Single,35-39 years,2706
Utah,2019,Female,Single,40-44 years,551
Utah,2019,Female,Single,45-49 years,27
Utah,2019,Female,Twin,15-19 years,12
Utah,2019,Female,Twin,20-24 years,114
Utah,2019,Female,Twin,25-29 years,284
Utah,2019,Female,Twin,30-34 years,232
Utah,2019,Female,Twin,35-39 years,121
Utah,2019,Female,Twin,40-44 years,34
Utah,2019,Female,Triplet,25-29 years,12
Utah,2019,Female,Triplet,30-34 years,11
Utah,2019,Male,Single,15-19 years,762
Utah,2019,Male,Single,20-24 years,4711
Utah,2019,Male,Single,25-29 years,7941
Utah,2019,Male,Single,30-34 years,6130
Utah,2019,Male,Single,35-39 years,2898
Utah,2019,Male,Single,40-44 years,627
Utah,2019,Male,Single,45-49 years,34
Utah,2019,Male,Twin,15-19 years,15
Utah,2019,Male,Twin,20-24 years,104
Utah,2019,Male,Twin,25-29 years,259
Utah,2019,Male,Twin,30-34 years,269
Utah,2019,Male,Twin,35-39 years,126
Utah,2019,Male,Twin,40-44 years,28
Utah,2019,Male,Triplet,25-29 years,11
Vermont,2016,Female,Single,15-19 years,98
Vermont,2016,Female,Single,20-24 years,491
Vermont,2016,Female,Single,25-29 years,794
Vermont,2016,Female,Single,30-34 years,808
Vermont,2016,Female,Single,35-39 years,438
Vermont,2016,Female,Single,40-44 years,75
Vermont,2016,Female,Twin,20-24 years,12
Vermont,2016,Female,Twin,25-29 years,24
Vermont,2016,Female,Twin,30-34 years,28
Vermont,2016,Female,Twin,35-39 years,18
Vermont,2016,Male,Single,15-19 years,113
Vermont,2016,Male,Single,20-24 years,509
Vermont,2016,Male,Single,25-29 years,798
Vermont,2016,Male,Single,30-34 years,899
Vermont,2016,Male,Single,35-39 years,460
Vermont,2016,Male,Single,40-44 years,75
Vermont,2016,Male,Twin,25-29 years,18
Vermont,2016,Male,Twin,30-34 years,36
Vermont,2016,Male,Twin,35-39 years,26
Vermont,2017,Female,Single,15-19 years,99
Vermont,2017,Female,Single,20-24 years,464
Vermont,2017,Female,Single,25-29 years,760
Vermont,2017,Female,Single,30-34 years,837
Vermont,2017,Female,Single,35-39 years,431
Vermont,2017,Female,Single,40-44 years,86
Vermont,2017,Female,Twin,25-29 years,25
Vermont,2017,Female,Twin,30-34 years,21
Vermont,2017,Female,Twin,35-39 years,32
Vermont,2017,Male,Single,15-19 years,101
Vermont,2017,Male,Single,20-24 years,426
Vermont,2017,Male,Single,25-29 years,837
Vermont,2017,Male,Single,30-34 years,897
Vermont,2017,Male,Single,35-39 years,444
Vermont,2017,Male,Single,40-44 years,79
Vermont,2017,Male,Twin,25-29 years,24
Vermont,2017,Male,Twin,30-34 years,34
Vermont,2017,Male,Twin,35-39 years,14
Vermont,2018,Female,Single,15-19 years,96
Vermont,2018,Female,Single,20-24 years,393
Vermont,2018,Female,Single,25-29 years,754
Vermont,2018,Female,Single,30-34 years,826
Vermont,2018,Female,Single,35-39 years,424
Vermont,2018,Female,Single,40-44 years,78
Vermont,2018,Female,Twin,20-24 years,10
Vermont,2018,Female,Twin,25-29 years,20
Vermont,2018,Female,Twin,30-34 years,32
Vermont,2018,Female,Twin,35-39 years,21
Vermont,2018,Male,Single,15-19 years,84
Vermont,2018,Male,Single,20-24 years,431
Vermont,2018,Male,Single,25-29 years,750
Vermont,2018,Male,Single,30-34 years,865
Vermont,2018,Male,Single,35-39 years,460
Vermont,2018,Male,Single,40-44 years,75
Vermont,2018,Male,Twin,20-24 years,14
Vermont,2018,Male,Twin,25-29 years,30
Vermont,2018,Male,Twin,30-34 years,30
Vermont,2018,Male,Twin,35-39 years,13
Vermont,2019,Female,Single,15-19 years,71
Vermont,2019,Female,Single,20-24 years,390
Vermont,2019,Female,Single,25-29 years,707
Vermont,2019,Female,Single,30-34 years,845
Vermont,2019,Female,Single,35-39 years,391
Vermont,2019,Female,Single,40-44 years,90
Vermont,2019,Female,Twin,25-29 years,21
Vermont,2019,Female,Twin,30-34 years,39
Vermont,2019,Female,Twin,35-39 years,24
Vermont,2019,Male,Single,15-19 years,81
Vermont,2019,Male,Single,20-24 years,393
Vermont,2019,Male,Single,25-29 years,754
Vermont,2019,Male,Single,30-34 years,880
Vermont,2019,Male,Single,35-39 years,448
Vermont,2019,Male,Single,40-44 years,93
Vermont,2019,Male,Twin,20-24 years,10
Vermont,2019,Male,Twin,25-29 years,19
Vermont,2019,Male,Twin,30-34 years,35
Vermont,2019,Male,Twin,35-39 years,18
Virginia,2016,Female,Single,Under 15 years,21
Virginia,2016,Female,Single,15-19 years,1997
Virginia,2016,Female,Single,20-24 years,8955
Virginia,2016,Female,Single,25-29 years,13779
Virginia,2016,Female,Single,30-34 years,14679
Virginia,2016,Female,Single,35-39 years,7545
Virginia,2016,Female,Single,40-44 years,1526
Virginia,2016,Female,Single,45-49 years,119
Virginia,2016,Female,Single,50 years and over,13
Virginia,2016,Female,Twin,15-19 years,42
Virginia,2016,Female,Twin,20-24 years,241
Virginia,2016,Female,Twin,25-29 years,403
Virginia,2016,Female,Twin,30-34 years,587
Virginia,2016,Female,Twin,35-39 years,346
Virginia,2016,Female,Twin,40-44 years,87
Virginia,2016,Female,Twin,45-49 years,13
Virginia,2016,Female,Triplet,25-29 years,16
Virginia,2016,Male,Single,Under 15 years,24
Virginia,2016,Male,Single,15-19 years,2033
Virginia,2016,Male,Single,20-24 years,9268
Virginia,2016,Male,Single,25-29 years,14204
Virginia,2016,Male,Single,30-34 years,15155
Virginia,2016,Male,Single,35-39 years,7811
Virginia,2016,Male,Single,40-44 years,1582
Virginia,2016,Male,Single,45-49 years,115
Virginia,2016,Male,Twin,15-19 years,39
Virginia,2016,Male,Twin,20-24 years,256
Virginia,2016,Male,Twin,25-29 years,464
Virginia,2016,Male,Twin,30-34 years,555
Virginia,2016,Male,Twin,35-39 years,398
Virginia,2016,Male,Twin,40-44 years,89
Virginia,2016,Male,Twin,45-49 years,14
Virginia,2016,Male,Triplet,20-24 years,12
Virginia,2016,Male,Triplet,25-29 years,12
Virginia,2017,Female,Single,Under 15 years,15
Virginia,2017,Female,Single,15-19 years,1879
Virginia,2017,Female,Single,20-24 years,8643
Virginia,2017,Female,Single,25-29 years,13334
Virginia,2017,Female,Single,30-34 years,14198
Virginia,2017,Female,Single,35-39 years,7558
Virginia,2017,Female,Single,40-44 years,1551
Virginia,2017,Female,Single,45-49 years,90
Virginia,2017,Female,Twin,15-19 years,46
Virginia,2017,Female,Twin,20-24 years,208
Virginia,2017,Female,Twin,25-29 years,471
Virginia,2017,Female,Twin,30-34 years,509
Virginia,2017,Female,Twin,35-39 years,380
Virginia,2017,Female,Twin,40-44 years,72
Virginia,2017,Female,Twin,45-49 years,12
Virginia,2017,Female,Triplet,30-34 years,10
Virginia,2017,Female,Triplet,35-39 years,11
Virginia,2017,Male,Single,Under 15 years,25
Virginia,2017,Male,Single,15-19 years,2027
Virginia,2017,Male,Single,20-24 years,8891
Virginia,2017,Male,Single,25-29 years,14180
Virginia,2017,Male,Single,30-34 years,14907
Virginia,2017,Male,Single,35-39 years,7886
Virginia,2017,Male,Single,40-44 years,1548
Virginia,2017,Male,Single,45-49 years,121
Virginia,2017,Male,Single,50 years and over,10
Virginia,2017,Male,Twin,15-19 years,35
Virginia,2017,Male,Twin,20-24 years,225
Virginia,2017,Male,Twin,25-29 years,411
Virginia,2017,Male,Twin,30-34 years,548
Virginia,2017,Male,Twin,35-39 years,391
Virginia,2017,Male,Twin,40-44 years,85
Virginia,2017,Male,Triplet,25-29 years,17
Virginia,2017,Male,Triplet,30-34 years,19
Virginia,2017,Male,Triplet,35-39 years,13
Virginia,2018,Female,Single,Under 15 years,12
Virginia,2018,Female,Single,15-19 years,1842
Virginia,2018,Female,Single,20-24 years,8181
Virginia,2018,Female,Single,25-29 years,13016
Virginia,2018,Female,Single,30-34 years,14408
Virginia,2018,Female,Single,35-39 years,7787
Virginia,2018,Female,Single,40-44 years,1563
Virginia,2018,Female,Single,45-49 years,113
Virginia,2018,Female,Twin,15-19 years,23
Virginia,2018,Female,Twin,20-24 years,204
Virginia,2018,Female,Twin,25-29 years,457
Virginia,2018,Female,Twin,30-34 years,525
Virginia,2018,Female,Twin,35-39 years,329
Virginia,2018,Female,Twin,40-44 years,84
Virginia,2018,Female,Twin,45-49 years,17
Virginia,2018,Female,Triplet,25-29 years,17
Virginia,2018,Female,Triplet,30-34 years,11
Virginia,2018,Female,Triplet,35-39 years,15
Virginia,2018,Male,Single,Under 15 years,27
Virginia,2018,Male,Single,15-19 years,1912
Virginia,2018,Male,Single,20-24 years,8473
Virginia,2018,Male,Single,25-29 years,13848
Virginia,2018,Male,Single,30-34 years,15112
Virginia,2018,Male,Single,35-39 years,8257
Virginia,2018,Male,Single,40-44 years,1677
Virginia,2018,Male,Single,45-49 years,124
Virginia,2018,Male,Single,50 years and over,10
Virginia,2018,Male,Twin,15-19 years,25
Virginia,2018,Male,Twin,20-24 years,249
Virginia,2018,Male,Twin,25-29 years,450
Virginia,2018,Male,Twin,30-34 years,566
Virginia,2018,Male,Twin,35-39 years,357
Virginia,2018,Male,Twin,40-44 years,56
Virginia,2018,Male,Twin,45-49 years,18
Virginia,2018,Male,Triplet,25-29 years,11
Virginia,2018,Male,Triplet,30-34 years,17
Virginia,2019,Female,Single,Under 15 years,10
Virginia,2019,Female,Single,15-19 years,1745
Virginia,2019,Female,Single,20-24 years,7866
Virginia,2019,Female,Single,25-29 years,12652
Virginia,2019,Female,Single,30-34 years,14229
Virginia,2019,Female,Single,35-39 years,7653
Virginia,2019,Female,Single,40-44 years,1589
Virginia,2019,Female,Single,45-49 years,108
Virginia,2019,Female,Single,50 years and over,18
Virginia,2019,Female,Twin,15-19 years,26
Virginia,2019,Female,Twin,20-24 years,213
Virginia,2019,Female,Twin,25-29 years,449
Virginia,2019,Female,Twin,30-34 years,566
Virginia,2019,Female,Twin,35-39 years,300
Virginia,2019,Female,Twin,40-44 years,83
Virginia,2019,Female,Triplet,30-34 years,13
Virginia,2019,Female,Triplet,35-39 years,14
Virginia,2019,Male,Single,Under 15 years,19
Virginia,2019,Male,Single,15-19 years,1818
Virginia,2019,Male,Single,20-24 years,8257
Virginia,2019,Male,Single,25-29 years,13402
Virginia,2019,Male,Single,30-34 years,14802
Virginia,2019,Male,Single,35-39 years,8081
Virginia,2019,Male,Single,40-44 years,1621
Virginia,2019,Male,Single,45-49 years,119
Virginia,2019,Male,Single,50 years and over,13
Virginia,2019,Male,Twin,15-19 years,36
Virginia,2019,Male,Twin,20-24 years,211
Virginia,2019,Male,Twin,25-29 years,437
Virginia,2019,Male,Twin,30-34 years,585
Virginia,2019,Male,Twin,35-39 years,357
Virginia,2019,Male,Twin,40-44 years,75
Virginia,2019,Male,Triplet,30-34 years,14
Washington,2016,Female,Single,Under 15 years,13
Washington,2016,Female,Single,15-19 years,1722
Washington,2016,Female,Single,20-24 years,7442
Washington,2016,Female,Single,25-29 years,12592
Washington,2016,Female,Single,30-34 years,13369
Washington,2016,Female,Single,35-39 years,6386
Washington,2016,Female,Single,40-44 years,1318
Washington,2016,Female,Single,45-49 years,100
Washington,2016,Female,Twin,15-19 years,22
Washington,2016,Female,Twin,20-24 years,146
Washington,2016,Female,Twin,25-29 years,327
Washington,2016,Female,Twin,30-34 years,446
Washington,2016,Female,Twin,35-39 years,263
Washington,2016,Female,Twin,40-44 years,77
Washington,2016,Female,Twin,45-49 years,14
Washington,2016,Female,Triplet,25-29 years,11
Washington,2016,Female,Triplet,30-34 years,17
Washington,2016,Male,Single,Under 15 years,21
Washington,2016,Male,Single,15-19 years,1816
Washington,2016,Male,Single,20-24 years,7842
Washington,2016,Male,Single,25-29 years,13212
Washington,2016,Male,Single,30-34 years,13778
Washington,2016,Male,Single,35-39 years,6756
Washington,2016,Male,Single,40-44 years,1329
Washington,2016,Male,Single,45-49 years,83
Washington,2016,Male,Single,50 years and over,10
Washington,2016,Male,Twin,15-19 years,24
Washington,2016,Male,Twin,20-24 years,183
Washington,2016,Male,Twin,25-29 years,321
Washington,2016,Male,Twin,30-34 years,440
Washington,2016,Male,Twin,35-39 years,305
Washington,2016,Male,Twin,40-44 years,65
Washington,2016,Male,Twin,45-49 years,10
Washington,2016,Male,Triplet,30-34 years,10
Washington,2017,Female,Single,Under 15 years,10
Washington,2017,Female,Single,15-19 years,1516
Washington,2017,Female,Single,20-24 years,7062
Washington,2017,Female,Single,25-29 years,11851
Washington,2017,Female,Single,30-34 years,12709
Washington,2017,Female,Single,35-39 years,6762
Washington,2017,Female,Single,40-44 years,1386
Washington,2017,Female,Single,45-49 years,90
Washington,2017,Female,Twin,15-19 years,30
Washington,2017,Female,Twin,20-24 years,129
Washington,2017,Female,Twin,25-29 years,327
Washington,2017,Female,Twin,30-34 years,455
Washington,2017,Female,Twin,35-39 years,282
Washington,2017,Female,Twin,40-44 years,53
Washington,2017,Female,Twin,45-49 years,18
Washington,2017,Female,Triplet,25-29 years,10
Washington,2017,Female,Triplet,30-34 years,20
Washington,2017,Male,Single,Under 15 years,13
Washington,2017,Male,Single,15-19 years,1628
Washington,2017,Male,Single,20-24 years,7503
Washington,2017,Male,Single,25-29 years,12640
Washington,2017,Male,Single,30-34 years,13313
Washington,2017,Male,Single,35-39 years,6907
Washington,2017,Male,Single,40-44 years,1355
Washington,2017,Male,Single,45-49 years,108
Washington,2017,Male,Twin,15-19 years,14
Washington,2017,Male,Twin,20-24 years,141
Washington,2017,Male,Twin,25-29 years,305
Washington,2017,Male,Twin,30-34 years,467
Washington,2017,Male,Twin,35-39 years,341
Washington,2017,Male,Twin,40-44 years,31
Washington,2017,Male,Twin,45-49 years,12
Washington,2017,Male,Triplet,25-29 years,11
Washington,2017,Male,Triplet,30-34 years,22
Washington,2018,Female,Single,15-19 years,1320
Washington,2018,Female,Single,20-24 years,6735
Washington,2018,Female,Single,25-29 years,11715
Washington,2018,Female,Single,30-34 years,12884
Washington,2018,Female,Single,35-39 years,6733
Washington,2018,Female,Single,40-44 years,1400
Washington,2018,Female,Single,45-49 years,107
Washington,2018,Female,Single,50 years and over,10
Washington,2018,Female,Twin,20-24 years,137
Washington,2018,Female,Twin,25-29 years,338
Washington,2018,Female,Twin,30-34 years,441
Washington,2018,Female,Twin,35-39 years,290
Washington,2018,Female,Twin,40-44 years,56
Washington,2018,Female,Twin,45-49 years,14
Washington,2018,Female,Triplet,30-34 years,20
Washington,2018,Female,Triplet,35-39 years,10
Washington,2018,Male,Single,Under 15 years,12
Washington,2018,Male,Single,15-19 years,1420
Washington,2018,Male,Single,20-24 years,7121
Washington,2018,Male,Single,25-29 years,12043
Washington,2018,Male,Single,30-34 years,13231
Washington,2018,Male,Single,35-39 years,7224
Washington,2018,Male,Single,40-44 years,1443
Washington,2018,Male,Single,45-49 years,97
Washington,2018,Male,Twin,15-19 years,16
Washington,2018,Male,Twin,20-24 years,126
Washington,2018,Male,Twin,25-29 years,313
Washington,2018,Male,Twin,30-34 years,415
Washington,2018,Male,Twin,35-39 years,282
Washington,2018,Male,Twin,40-44 years,55
Washington,2018,Male,Twin,45-49 years,10
Washington,2018,Male,Triplet,30-34 years,12
Washington,2018,Male,Triplet,35-39 years,18
Washington,2019,Female,Single,Under 15 years,13
Washington,2019,Female,Single,15-19 years,1342
Washington,2019,Female,Single,20-24 years,6480
Washington,2019,Female,Single,25-29 years,11376
Washington,2019,Female,Single,30-34 years,12533
Washington,2019,Female,Single,35-39 years,7016
Washington,2019,Female,Single,40-44 years,1473
Washington,2019,Female,Single,45-49 years,116
Washington,2019,Female,Single,50 years and over,15
Washington,2019,Female,Twin,15-19 years,16
Washington,2019,Female,Twin,20-24 years,148
Washington,2019,Female,Twin,25-29 years,307
Washington,2019,Female,Twin,30-34 years,386
Washington,2019,Female,Twin,35-39 years,240
Washington,2019,Female,Twin,40-44 years,43
Washington,2019,Female,Twin,45-49 years,13
Washington,2019,Female,Triplet,30-34 years,10
Washington,2019,Female,Triplet,35-39 years,10
Washington,2019,Male,Single,15-19 years,1412
Washington,2019,Male,Single,20-24 years,6884
Washington,2019,Male,Single,25-29 years,11903
Washington,2019,Male,Single,30-34 years,13084
Washington,2019,Male,Single,35-39 years,7191
Washington,2019,Male,Single,40-44 years,1469
Washington,2019,Male,Single,45-49 years,89
Washington,2019,Male,Single,50 years and over,13
Washington,2019,Male,Twin,15-19 years,18
Washington,2019,Male,Twin,20-24 years,160
Washington,2019,Male,Twin,25-29 years,310
Washington,2019,Male,Twin,30-34 years,474
Washington,2019,Male,Twin,35-39 years,255
Washington,2019,Male,Twin,40-44 years,41
Washington,2019,Male,Twin,45-49 years,13
Washington,2019,Male,Triplet,30-34 years,13
West Virginia,2016,Female,Single,15-19 years,760
West Virginia,2016,Female,Single,20-24 years,2643
West Virginia,2016,Female,Single,25-29 years,2874
West Virginia,2016,Female,Single,30-34 years,1899
West Virginia,2016,Female,Single,35-39 years,806
West Virginia,2016,Female,Single,40-44 years,111
